"","ensemble","oxygen","time","siteID","forecast"
"1491",213,8.05689183271542,2021-03-07,"BARC",1
"1492",214,8.50396933118743,2021-03-01,"BARC",1
"1493",214,8.26953108236387,2021-03-02,"BARC",1
"1494",214,8.21059594897661,2021-03-03,"BARC",1
"1495",214,8.65612186631857,2021-03-04,"BARC",1
"1496",214,8.61049529850381,2021-03-05,"BARC",1
"1497",214,9.15453444846018,2021-03-06,"BARC",1
"1498",214,9.03200687647684,2021-03-07,"BARC",1
"1499",215,8.5159744065738,2021-03-01,"BARC",1
"1500",215,8.71247192258518,2021-03-02,"BARC",1
"1501",215,8.92115705676581,2021-03-03,"BARC",1
"1502",215,9.30122860694624,2021-03-04,"BARC",1
"1503",215,9.62434636115575,2021-03-05,"BARC",1
"1504",215,9.55017850484493,2021-03-06,"BARC",1
"1505",215,9.55032469062869,2021-03-07,"BARC",1
"1506",216,8.51325936497453,2021-03-01,"BARC",1
"1507",216,8.57219157484982,2021-03-02,"BARC",1
"1508",216,8.24262765664158,2021-03-03,"BARC",1
"1509",216,8.04470874539157,2021-03-04,"BARC",1
"1510",216,8.10905668611833,2021-03-05,"BARC",1
"1511",216,7.86170426593699,2021-03-06,"BARC",1
"1512",216,8.00269893646908,2021-03-07,"BARC",1
"1513",217,8.54172256885914,2021-03-01,"BARC",1
"1514",217,8.46492052289742,2021-03-02,"BARC",1
"1515",217,8.39968556783197,2021-03-03,"BARC",1
"1516",217,8.21016775059686,2021-03-04,"BARC",1
"1517",217,8.40335395048299,2021-03-05,"BARC",1
"1518",217,8.3481468900444,2021-03-06,"BARC",1
"1519",217,8.4207885392221,2021-03-07,"BARC",1
"1520",218,8.51630836293788,2021-03-01,"BARC",1
"1521",218,8.56632652437983,2021-03-02,"BARC",1
"1522",218,8.47095215007825,2021-03-03,"BARC",1
"1523",218,8.16464773544198,2021-03-04,"BARC",1
"1524",218,8.17968351502561,2021-03-05,"BARC",1
"1525",218,8.41954036610077,2021-03-06,"BARC",1
"1526",218,8.77597196305987,2021-03-07,"BARC",1
"1527",219,8.52213132277798,2021-03-01,"BARC",1
"1528",219,8.71206635246632,2021-03-02,"BARC",1
"1529",219,8.44018900661697,2021-03-03,"BARC",1
"1530",219,8.8692589854288,2021-03-04,"BARC",1
"1531",219,8.8543378412686,2021-03-05,"BARC",1
"1532",219,9.37093570798844,2021-03-06,"BARC",1
"1533",219,9.34969943462214,2021-03-07,"BARC",1
"1534",220,8.5228588906848,2021-03-01,"BARC",1
"1535",220,8.57917027056811,2021-03-02,"BARC",1
"1536",220,8.46457806263994,2021-03-03,"BARC",1
"1537",220,8.55454242436966,2021-03-04,"BARC",1
"1538",220,9.18518220326567,2021-03-05,"BARC",1
"1539",220,9.09339090650397,2021-03-06,"BARC",1
"1540",220,9.11423596035026,2021-03-07,"BARC",1
"1541",221,8.52472095603299,2021-03-01,"BARC",1
"1542",221,8.65896596714149,2021-03-02,"BARC",1
"1543",221,9.05731375916256,2021-03-03,"BARC",1
"1544",221,8.92556966698206,2021-03-04,"BARC",1
"1545",221,8.7033217319679,2021-03-05,"BARC",1
"1546",221,8.69036756208212,2021-03-06,"BARC",1
"1547",221,8.35433321243172,2021-03-07,"BARC",1
"1548",222,8.51916839191787,2021-03-01,"BARC",1
"1549",222,8.37315908346263,2021-03-02,"BARC",1
"1550",222,8.33967413510449,2021-03-03,"BARC",1
"1551",222,8.63489716935868,2021-03-04,"BARC",1
"1552",222,8.47889889192623,2021-03-05,"BARC",1
"1553",222,8.45019526053433,2021-03-06,"BARC",1
"1554",222,8.6817300249862,2021-03-07,"BARC",1
"1555",223,8.51849744857076,2021-03-01,"BARC",1
"1556",223,8.26123198039518,2021-03-02,"BARC",1
"1557",223,7.99136599514648,2021-03-03,"BARC",1
"1558",223,8.38568818000059,2021-03-04,"BARC",1
"1559",223,7.62124195242418,2021-03-05,"BARC",1
"1560",223,7.83357813013502,2021-03-06,"BARC",1
"1561",223,7.74746340276701,2021-03-07,"BARC",1
"1562",224,8.51234565456656,2021-03-01,"BARC",1
"1563",224,8.33769571250174,2021-03-02,"BARC",1
"1564",224,8.56301572371763,2021-03-03,"BARC",1
"1565",224,8.36790134680186,2021-03-04,"BARC",1
"1566",224,8.3188347115878,2021-03-05,"BARC",1
"1567",224,7.96394945481115,2021-03-06,"BARC",1
"1568",224,8.24878495037129,2021-03-07,"BARC",1
"1569",225,8.50517038365733,2021-03-01,"BARC",1
"1570",225,8.90822322272716,2021-03-02,"BARC",1
"1571",225,8.59628241166522,2021-03-03,"BARC",1
"1572",225,8.88655140452934,2021-03-04,"BARC",1
"1573",225,8.77585216304745,2021-03-05,"BARC",1
"1574",225,8.26615124025768,2021-03-06,"BARC",1
"1575",225,8.10640565670434,2021-03-07,"BARC",1
"1576",226,8.515439090962,2021-03-01,"BARC",1
"1577",226,8.23445320159538,2021-03-02,"BARC",1
"1578",226,8.20529363697353,2021-03-03,"BARC",1
"1579",226,8.47708312090142,2021-03-04,"BARC",1
"1580",226,8.36216058414231,2021-03-05,"BARC",1
"1581",226,8.01562660220773,2021-03-06,"BARC",1
"1582",226,7.97310836473879,2021-03-07,"BARC",1
"1583",227,8.50603867283422,2021-03-01,"BARC",1
"1584",227,8.75049512664635,2021-03-02,"BARC",1
"1585",227,8.36068190795783,2021-03-03,"BARC",1
"1586",227,8.07256499161412,2021-03-04,"BARC",1
"1587",227,7.77159089491409,2021-03-05,"BARC",1
"1588",227,7.62652432856029,2021-03-06,"BARC",1
"1589",227,7.64089877721675,2021-03-07,"BARC",1
"1590",228,8.52147120182628,2021-03-01,"BARC",1
"1591",228,8.40135668937219,2021-03-02,"BARC",1
"1592",228,8.7330044534419,2021-03-03,"BARC",1
"1593",228,8.58972911150533,2021-03-04,"BARC",1
"1594",228,8.41894671815593,2021-03-05,"BARC",1
"1595",228,8.12637579541414,2021-03-06,"BARC",1
"1596",228,7.6851081094263,2021-03-07,"BARC",1
"1597",229,8.52419531577736,2021-03-01,"BARC",1
"1598",229,8.62004696390089,2021-03-02,"BARC",1
"1599",229,8.1832728360005,2021-03-03,"BARC",1
"1600",229,7.41771368054133,2021-03-04,"BARC",1
"1601",229,7.27947897772625,2021-03-05,"BARC",1
"1602",229,7.37392772996654,2021-03-06,"BARC",1
"1603",229,7.34104672158987,2021-03-07,"BARC",1
"1604",230,8.51412837365418,2021-03-01,"BARC",1
"1605",230,8.30881624804048,2021-03-02,"BARC",1
"1606",230,8.4718012585656,2021-03-03,"BARC",1
"1607",230,8.29642017487873,2021-03-04,"BARC",1
"1608",230,9.15142939453031,2021-03-05,"BARC",1
"1609",230,9.14299186421045,2021-03-06,"BARC",1
"1610",230,9.04145208013674,2021-03-07,"BARC",1
"1611",231,8.50991517751648,2021-03-01,"BARC",1
"1612",231,8.47492073727595,2021-03-02,"BARC",1
"1613",231,8.37324620256295,2021-03-03,"BARC",1
"1614",231,8.60483172257376,2021-03-04,"BARC",1
"1615",231,8.64098456347106,2021-03-05,"BARC",1
"1616",231,8.48552786300469,2021-03-06,"BARC",1
"1617",231,8.7356593675121,2021-03-07,"BARC",1
"1618",232,8.52376011011857,2021-03-01,"BARC",1
"1619",232,8.1397012232541,2021-03-02,"BARC",1
"1620",232,8.14296528715584,2021-03-03,"BARC",1
"1621",232,7.95679504255629,2021-03-04,"BARC",1
"1622",232,7.94358901356631,2021-03-05,"BARC",1
"1623",232,7.78463290562701,2021-03-06,"BARC",1
"1624",232,8.25574534669199,2021-03-07,"BARC",1
"1625",233,8.51818090433542,2021-03-01,"BARC",1
"1626",233,8.68879440440989,2021-03-02,"BARC",1
"1627",233,8.20533471132377,2021-03-03,"BARC",1
"1628",233,8.40012306442154,2021-03-04,"BARC",1
"1629",233,8.49574914197979,2021-03-05,"BARC",1
"1630",233,8.52891123623252,2021-03-06,"BARC",1
"1631",233,8.33672210379782,2021-03-07,"BARC",1
"1632",234,8.5171000346266,2021-03-01,"BARC",1
"1633",234,8.51984236692078,2021-03-02,"BARC",1
"1634",234,8.3088874223937,2021-03-03,"BARC",1
"1635",234,8.27117968800076,2021-03-04,"BARC",1
"1636",234,8.01206755623873,2021-03-05,"BARC",1
"1637",234,7.79894884246702,2021-03-06,"BARC",1
"1638",234,8.02179984489891,2021-03-07,"BARC",1
"1639",235,8.50932868472742,2021-03-01,"BARC",1
"1640",235,8.61799138620803,2021-03-02,"BARC",1
"1641",235,8.55313488234439,2021-03-03,"BARC",1
"1642",235,8.34373301661345,2021-03-04,"BARC",1
"1643",235,8.67953788831415,2021-03-05,"BARC",1
"1644",235,8.82638943236376,2021-03-06,"BARC",1
"1645",235,8.80965072666451,2021-03-07,"BARC",1
"1646",236,8.5327290528305,2021-03-01,"BARC",1
"1647",236,8.71955229255273,2021-03-02,"BARC",1
"1648",236,8.83796206552848,2021-03-03,"BARC",1
"1649",236,8.98565425694953,2021-03-04,"BARC",1
"1650",236,9.39024420416535,2021-03-05,"BARC",1
"1651",236,9.38868118139245,2021-03-06,"BARC",1
"1652",236,9.72813340647008,2021-03-07,"BARC",1
"1653",237,8.50722142653332,2021-03-01,"BARC",1
"1654",237,8.02528686966348,2021-03-02,"BARC",1
"1655",237,7.35744728876985,2021-03-03,"BARC",1
"1656",237,7.57954123546016,2021-03-04,"BARC",1
"1657",237,7.53431877623526,2021-03-05,"BARC",1
"1658",237,7.42957195502924,2021-03-06,"BARC",1
"1659",237,6.95283888662961,2021-03-07,"BARC",1
"1660",238,8.53397647741109,2021-03-01,"BARC",1
"1661",238,8.32195519038094,2021-03-02,"BARC",1
"1662",238,7.98334172206231,2021-03-03,"BARC",1
"1663",238,8.00237223664994,2021-03-04,"BARC",1
"1664",238,8.10354173026031,2021-03-05,"BARC",1
"1665",238,7.79399405286585,2021-03-06,"BARC",1
"1666",238,7.92324866414031,2021-03-07,"BARC",1
"1667",239,8.51345613294058,2021-03-01,"BARC",1
"1668",239,8.47510088072454,2021-03-02,"BARC",1
"1669",239,8.54638767773414,2021-03-03,"BARC",1
"1670",239,8.96269122959786,2021-03-04,"BARC",1
"1671",239,9.02442693126989,2021-03-05,"BARC",1
"1672",239,9.11477432943778,2021-03-06,"BARC",1
"1673",239,9.17890666756616,2021-03-07,"BARC",1
"1674",240,8.51978197944773,2021-03-01,"BARC",1
"1675",240,8.19328311174866,2021-03-02,"BARC",1
"1676",240,8.10826518290716,2021-03-03,"BARC",1
"1677",240,8.0112124094427,2021-03-04,"BARC",1
"1678",240,7.87187644346669,2021-03-05,"BARC",1
"1679",240,7.4930873331447,2021-03-06,"BARC",1
"1680",240,7.49279031472763,2021-03-07,"BARC",1
"1681",241,8.51576199038322,2021-03-01,"BARC",1
"1682",241,8.71014116843033,2021-03-02,"BARC",1
"1683",241,9.0180530384476,2021-03-03,"BARC",1
"1684",241,8.7510990081055,2021-03-04,"BARC",1
"1685",241,8.57628297263039,2021-03-05,"BARC",1
"1686",241,8.52712711432575,2021-03-06,"BARC",1
"1687",241,8.38408437689876,2021-03-07,"BARC",1
"1688",242,8.51565270844729,2021-03-01,"BARC",1
"1689",242,8.21453006481784,2021-03-02,"BARC",1
"1690",242,7.9476315122235,2021-03-03,"BARC",1
"1691",242,7.97513044838873,2021-03-04,"BARC",1
"1692",242,8.1355111515254,2021-03-05,"BARC",1
"1693",242,8.11034073848101,2021-03-06,"BARC",1
"1694",242,8.28109012051747,2021-03-07,"BARC",1
"1695",243,8.53489802728047,2021-03-01,"BARC",1
"1696",243,8.84887011984223,2021-03-02,"BARC",1
"1697",243,9.18859757944284,2021-03-03,"BARC",1
"1698",243,9.08734783557439,2021-03-04,"BARC",1
"1699",243,8.86060661314399,2021-03-05,"BARC",1
"1700",243,8.63086638497955,2021-03-06,"BARC",1
"1701",243,8.55677606941835,2021-03-07,"BARC",1
"1702",244,8.51331439944947,2021-03-01,"BARC",1
"1703",244,8.5299387864665,2021-03-02,"BARC",1
"1704",244,8.24867892980102,2021-03-03,"BARC",1
"1705",244,8.74962872492627,2021-03-04,"BARC",1
"1706",244,8.91170500599848,2021-03-05,"BARC",1
"1707",244,8.4925356481839,2021-03-06,"BARC",1
"1708",244,8.53713332575256,2021-03-07,"BARC",1
"1709",245,8.52985272694409,2021-03-01,"BARC",1
"1710",245,8.48740377365149,2021-03-02,"BARC",1
"1711",245,8.5586701741907,2021-03-03,"BARC",1
"1712",245,8.70524269043623,2021-03-04,"BARC",1
"1713",245,8.64999154069686,2021-03-05,"BARC",1
"1714",245,8.01216335801394,2021-03-06,"BARC",1
"1715",245,7.23570703266441,2021-03-07,"BARC",1
"1716",246,8.52515534059638,2021-03-01,"BARC",1
"1717",246,8.66407127297018,2021-03-02,"BARC",1
"1718",246,8.56436445344351,2021-03-03,"BARC",1
"1719",246,8.03899973230168,2021-03-04,"BARC",1
"1720",246,7.8278592837946,2021-03-05,"BARC",1
"1721",246,7.81335179282129,2021-03-06,"BARC",1
"1722",246,7.7659111734086,2021-03-07,"BARC",1
"1723",247,8.5089652875076,2021-03-01,"BARC",1
"1724",247,8.67158422594771,2021-03-02,"BARC",1
"1725",247,8.95342077840326,2021-03-03,"BARC",1
"1726",247,9.15152672671433,2021-03-04,"BARC",1
"1727",247,8.9763088031241,2021-03-05,"BARC",1
"1728",247,8.75132392666929,2021-03-06,"BARC",1
"1729",247,8.9034925666963,2021-03-07,"BARC",1
"1730",248,8.51217948742245,2021-03-01,"BARC",1
"1731",248,8.47098908815048,2021-03-02,"BARC",1
"1732",248,8.46745935890674,2021-03-03,"BARC",1
"1733",248,8.27837466349997,2021-03-04,"BARC",1
"1734",248,8.26849233515608,2021-03-05,"BARC",1
"1735",248,7.60060973839906,2021-03-06,"BARC",1
"1736",248,7.36765739938348,2021-03-07,"BARC",1
"1737",249,8.5011949374283,2021-03-01,"BARC",1
"1738",249,8.37432915785823,2021-03-02,"BARC",1
"1739",249,8.20998025577914,2021-03-03,"BARC",1
"1740",249,8.13913246970716,2021-03-04,"BARC",1
"1741",249,7.9546969630984,2021-03-05,"BARC",1
"1742",249,8.04128746964036,2021-03-06,"BARC",1
"1743",249,8.04040957468589,2021-03-07,"BARC",1
"1744",250,8.52299231046738,2021-03-01,"BARC",1
"1745",250,8.84346550713079,2021-03-02,"BARC",1
"1746",250,8.70157903065427,2021-03-03,"BARC",1
"1747",250,8.81745238175224,2021-03-04,"BARC",1
"1748",250,8.89542221240594,2021-03-05,"BARC",1
"1749",250,8.80349578829364,2021-03-06,"BARC",1
"1750",250,9.06420607739552,2021-03-07,"BARC",1
"1751",251,8.52246211497458,2021-03-01,"BARC",1
"1752",251,8.71059654141981,2021-03-02,"BARC",1
"1753",251,8.22481243918862,2021-03-03,"BARC",1
"1754",251,7.9577221207077,2021-03-04,"BARC",1
"1755",251,7.83959220181752,2021-03-05,"BARC",1
"1756",251,7.76885886131258,2021-03-06,"BARC",1
"1757",251,7.79815942524293,2021-03-07,"BARC",1
"1758",252,8.51670328394648,2021-03-01,"BARC",1
"1759",252,8.63208784910166,2021-03-02,"BARC",1
"1760",252,8.65179790373889,2021-03-03,"BARC",1
"1761",252,8.56729132225763,2021-03-04,"BARC",1
"1762",252,8.09199826095033,2021-03-05,"BARC",1
"1763",252,8.1118946282799,2021-03-06,"BARC",1
"1764",252,8.30082008163395,2021-03-07,"BARC",1
"1765",253,8.52719185766018,2021-03-01,"BARC",1
"1766",253,8.50830564497638,2021-03-02,"BARC",1
"1767",253,8.5940519247412,2021-03-03,"BARC",1
"1768",253,8.56709288807986,2021-03-04,"BARC",1
"1769",253,8.73535760259795,2021-03-05,"BARC",1
"1770",253,8.88636199015839,2021-03-06,"BARC",1
"1771",253,8.88819338281811,2021-03-07,"BARC",1
"1772",254,8.52763144763268,2021-03-01,"BARC",1
"1773",254,8.73571296698225,2021-03-02,"BARC",1
"1774",254,8.97332067151532,2021-03-03,"BARC",1
"1775",254,9.11444145695663,2021-03-04,"BARC",1
"1776",254,9.17916126024191,2021-03-05,"BARC",1
"1777",254,9.31109075982071,2021-03-06,"BARC",1
"1778",254,9.34417535468806,2021-03-07,"BARC",1
"1779",255,8.52812413728025,2021-03-01,"BARC",1
"1780",255,8.71468776493078,2021-03-02,"BARC",1
"1781",255,8.92701083324488,2021-03-03,"BARC",1
"1782",255,8.71803621716574,2021-03-04,"BARC",1
"1783",255,8.54606243811858,2021-03-05,"BARC",1
"1784",255,8.53460511660393,2021-03-06,"BARC",1
"1785",255,8.23982453945859,2021-03-07,"BARC",1
"1786",256,8.51115493381726,2021-03-01,"BARC",1
"1787",256,8.36186669620127,2021-03-02,"BARC",1
"1788",256,8.47728651349633,2021-03-03,"BARC",1
"1789",256,8.35342319026854,2021-03-04,"BARC",1
"1790",256,8.42895625072337,2021-03-05,"BARC",1
"1791",256,8.30328653501157,2021-03-06,"BARC",1
"1792",256,8.3107763724992,2021-03-07,"BARC",1
"1793",257,8.52764971564319,2021-03-01,"BARC",1
"1794",257,8.06039643949187,2021-03-02,"BARC",1
"1795",257,8.21916933510171,2021-03-03,"BARC",1
"1796",257,7.92265797432844,2021-03-04,"BARC",1
"1797",257,7.85311366983887,2021-03-05,"BARC",1
"1798",257,8.14070664503226,2021-03-06,"BARC",1
"1799",257,7.80086600766326,2021-03-07,"BARC",1
"1800",258,8.51916516691697,2021-03-01,"BARC",1
"1801",258,8.23780291693858,2021-03-02,"BARC",1
"1802",258,8.46687614151604,2021-03-03,"BARC",1
"1803",258,8.95875230160754,2021-03-04,"BARC",1
"1804",258,8.83210781823226,2021-03-05,"BARC",1
"1805",258,8.57422895915147,2021-03-06,"BARC",1
"1806",258,8.33770692537286,2021-03-07,"BARC",1
"1807",259,8.51220916941785,2021-03-01,"BARC",1
"1808",259,8.02753387851974,2021-03-02,"BARC",1
"1809",259,8.24065064438735,2021-03-03,"BARC",1
"1810",259,8.26724221669736,2021-03-04,"BARC",1
"1811",259,8.60542453996617,2021-03-05,"BARC",1
"1812",259,8.36717008663788,2021-03-06,"BARC",1
"1813",259,8.4511187245799,2021-03-07,"BARC",1
"1814",260,8.53225817138884,2021-03-01,"BARC",1
"1815",260,8.15963602416277,2021-03-02,"BARC",1
"1816",260,7.92531637887963,2021-03-03,"BARC",1
"1817",260,7.93652524649567,2021-03-04,"BARC",1
"1818",260,7.91405479207896,2021-03-05,"BARC",1
"1819",260,7.6334577167671,2021-03-06,"BARC",1
"1820",260,7.48802617997833,2021-03-07,"BARC",1
"1821",261,8.52417762854689,2021-03-01,"BARC",1
"1822",261,8.67477728881492,2021-03-02,"BARC",1
"1823",261,8.69153208152797,2021-03-03,"BARC",1
"1824",261,8.48279964236553,2021-03-04,"BARC",1
"1825",261,8.69530507429591,2021-03-05,"BARC",1
"1826",261,8.96684690308523,2021-03-06,"BARC",1
"1827",261,9.14614509636155,2021-03-07,"BARC",1
"1828",262,8.52316553894416,2021-03-01,"BARC",1
"1829",262,8.60464877244391,2021-03-02,"BARC",1
"1830",262,8.55265174260116,2021-03-03,"BARC",1
"1831",262,8.98669572106364,2021-03-04,"BARC",1
"1832",262,8.88709919157456,2021-03-05,"BARC",1
"1833",262,8.56805770269131,2021-03-06,"BARC",1
"1834",262,8.5605295736997,2021-03-07,"BARC",1
"1835",263,8.52266248825083,2021-03-01,"BARC",1
"1836",263,8.79711057768204,2021-03-02,"BARC",1
"1837",263,8.46752642470098,2021-03-03,"BARC",1
"1838",263,8.39056166096507,2021-03-04,"BARC",1
"1839",263,8.23905604588797,2021-03-05,"BARC",1
"1840",263,8.27929637357411,2021-03-06,"BARC",1
"1841",263,7.78613404615864,2021-03-07,"BARC",1
"1842",264,8.53206746093117,2021-03-01,"BARC",1
"1843",264,8.78179627255265,2021-03-02,"BARC",1
"1844",264,8.24744617313469,2021-03-03,"BARC",1
"1845",264,8.15955496882506,2021-03-04,"BARC",1
"1846",264,7.81790474030116,2021-03-05,"BARC",1
"1847",264,7.75044926039843,2021-03-06,"BARC",1
"1848",264,8.14941454632712,2021-03-07,"BARC",1
"1849",265,8.50652943880641,2021-03-01,"BARC",1
"1850",265,8.21525271902821,2021-03-02,"BARC",1
"1851",265,8.42956605274734,2021-03-03,"BARC",1
"1852",265,8.37286851926344,2021-03-04,"BARC",1
"1853",265,7.9923613751711,2021-03-05,"BARC",1
"1854",265,8.02483538264597,2021-03-06,"BARC",1
"1855",265,7.80416151797989,2021-03-07,"BARC",1
"1856",266,8.51746389427803,2021-03-01,"BARC",1
"1857",266,8.83281179558694,2021-03-02,"BARC",1
"1858",266,8.54190481788676,2021-03-03,"BARC",1
"1859",266,8.39297507635303,2021-03-04,"BARC",1
"1860",266,8.47608741459504,2021-03-05,"BARC",1
"1861",266,8.72000714831094,2021-03-06,"BARC",1
"1862",266,8.72679441412648,2021-03-07,"BARC",1
"1863",267,8.52548582728799,2021-03-01,"BARC",1
"1864",267,8.26643727950513,2021-03-02,"BARC",1
"1865",267,8.39715039935094,2021-03-03,"BARC",1
"1866",267,8.14959767738868,2021-03-04,"BARC",1
"1867",267,8.19997123891285,2021-03-05,"BARC",1
"1868",267,8.00281307757562,2021-03-06,"BARC",1
"1869",267,7.83244213064096,2021-03-07,"BARC",1
"1870",268,8.54384528197454,2021-03-01,"BARC",1
"1871",268,8.26238977687907,2021-03-02,"BARC",1
"1872",268,8.06321794419838,2021-03-03,"BARC",1
"1873",268,7.87835948884741,2021-03-04,"BARC",1
"1874",268,7.80097362025549,2021-03-05,"BARC",1
"1875",268,7.86836024475128,2021-03-06,"BARC",1
"1876",268,7.45527884451043,2021-03-07,"BARC",1
"1877",269,8.52103191231325,2021-03-01,"BARC",1
"1878",269,8.7116466897326,2021-03-02,"BARC",1
"1879",269,8.44609048366567,2021-03-03,"BARC",1
"1880",269,8.32539331368185,2021-03-04,"BARC",1
"1881",269,7.94244609830135,2021-03-05,"BARC",1
"1882",269,7.92387581635897,2021-03-06,"BARC",1
"1883",269,7.51472172363526,2021-03-07,"BARC",1
"1884",270,8.52107556013242,2021-03-01,"BARC",1
"1885",270,8.5134904458585,2021-03-02,"BARC",1
"1886",270,8.68150901012565,2021-03-03,"BARC",1
"1887",270,8.65447773104905,2021-03-04,"BARC",1
"1888",270,8.39167015652835,2021-03-05,"BARC",1
"1889",270,8.11041933877725,2021-03-06,"BARC",1
"1890",270,7.87737213029171,2021-03-07,"BARC",1
"1891",271,8.50995899402865,2021-03-01,"BARC",1
"1892",271,8.32556805993705,2021-03-02,"BARC",1
"1893",271,8.17062743552589,2021-03-03,"BARC",1
"1894",271,8.27118819617516,2021-03-04,"BARC",1
"1895",271,8.27439701524167,2021-03-05,"BARC",1
"1896",271,8.25295079304347,2021-03-06,"BARC",1
"1897",271,8.2315803061664,2021-03-07,"BARC",1
"1898",272,8.53031744462123,2021-03-01,"BARC",1
"1899",272,8.60341330784943,2021-03-02,"BARC",1
"1900",272,8.66458763906861,2021-03-03,"BARC",1
"1901",272,8.46691251807603,2021-03-04,"BARC",1
"1902",272,8.5298841937847,2021-03-05,"BARC",1
"1903",272,7.99913092046418,2021-03-06,"BARC",1
"1904",272,7.79998373963778,2021-03-07,"BARC",1
"1905",273,8.52445539369417,2021-03-01,"BARC",1
"1906",273,7.98899579455827,2021-03-02,"BARC",1
"1907",273,7.9296003821191,2021-03-03,"BARC",1
"1908",273,7.67572996004299,2021-03-04,"BARC",1
"1909",273,7.74615560295054,2021-03-05,"BARC",1
"1910",273,7.81184163014276,2021-03-06,"BARC",1
"1911",273,7.95764013062444,2021-03-07,"BARC",1
"1912",274,8.51216611747238,2021-03-01,"BARC",1
"1913",274,8.25278479326706,2021-03-02,"BARC",1
"1914",274,8.10034859265176,2021-03-03,"BARC",1
"1915",274,8.11636464778354,2021-03-04,"BARC",1
"1916",274,8.20714414436276,2021-03-05,"BARC",1
"1917",274,8.29416272796586,2021-03-06,"BARC",1
"1918",274,7.86969560689781,2021-03-07,"BARC",1
"1919",275,8.52308891851419,2021-03-01,"BARC",1
"1920",275,9.03398886434021,2021-03-02,"BARC",1
"1921",275,8.8016280176742,2021-03-03,"BARC",1
"1922",275,8.62872799973165,2021-03-04,"BARC",1
"1923",275,9.02226839606652,2021-03-05,"BARC",1
"1924",275,8.72905615965595,2021-03-06,"BARC",1
"1925",275,8.6386753659173,2021-03-07,"BARC",1
"1926",276,8.51514575908333,2021-03-01,"BARC",1
"1927",276,8.32486051844461,2021-03-02,"BARC",1
"1928",276,8.34108297251723,2021-03-03,"BARC",1
"1929",276,7.81803292588176,2021-03-04,"BARC",1
"1930",276,7.84924837465351,2021-03-05,"BARC",1
"1931",276,8.31830712987006,2021-03-06,"BARC",1
"1932",276,8.31389977426155,2021-03-07,"BARC",1
"1933",277,8.52908038877572,2021-03-01,"BARC",1
"1934",277,8.18579233543485,2021-03-02,"BARC",1
"1935",277,8.29202280458662,2021-03-03,"BARC",1
"1936",277,8.14333425555274,2021-03-04,"BARC",1
"1937",277,8.29362303544896,2021-03-05,"BARC",1
"1938",277,8.5677115213486,2021-03-06,"BARC",1
"1939",277,8.59257664748807,2021-03-07,"BARC",1
"1940",278,8.53206901405554,2021-03-01,"BARC",1
"1941",278,8.33026025984139,2021-03-02,"BARC",1
"1942",278,7.97217459980534,2021-03-03,"BARC",1
"1943",278,8.21090356708965,2021-03-04,"BARC",1
"1944",278,8.10357732146007,2021-03-05,"BARC",1
"1945",278,8.0090528026759,2021-03-06,"BARC",1
"1946",278,8.35384495920898,2021-03-07,"BARC",1
"1947",279,8.53102130430129,2021-03-01,"BARC",1
"1948",279,8.64557807514293,2021-03-02,"BARC",1
"1949",279,8.94315872385014,2021-03-03,"BARC",1
"1950",279,9.41448948904958,2021-03-04,"BARC",1
"1951",279,9.05124962854186,2021-03-05,"BARC",1
"1952",279,8.62611088551029,2021-03-06,"BARC",1
"1953",279,8.07254900545085,2021-03-07,"BARC",1
"1954",280,8.52010302676548,2021-03-01,"BARC",1
"1955",280,7.98666861984491,2021-03-02,"BARC",1
"1956",280,8.28866783733111,2021-03-03,"BARC",1
"1957",280,7.8623568775207,2021-03-04,"BARC",1
"1958",280,7.771898377579,2021-03-05,"BARC",1
"1959",280,7.70892266695064,2021-03-06,"BARC",1
"1960",280,7.86156346715794,2021-03-07,"BARC",1
"1961",281,8.53439539602591,2021-03-01,"BARC",1
"1962",281,8.39536733691738,2021-03-02,"BARC",1
"1963",281,7.91684774752476,2021-03-03,"BARC",1
"1964",281,8.28380213948563,2021-03-04,"BARC",1
"1965",281,8.10018785014272,2021-03-05,"BARC",1
"1966",281,7.85811898236512,2021-03-06,"BARC",1
"1967",281,7.97248032084098,2021-03-07,"BARC",1
"1968",282,8.5244784044065,2021-03-01,"BARC",1
"1969",282,8.55989334678526,2021-03-02,"BARC",1
"1970",282,8.61003225881331,2021-03-03,"BARC",1
"1971",282,8.64043736333387,2021-03-04,"BARC",1
"1972",282,8.65006008530592,2021-03-05,"BARC",1
"1973",282,9.25464178331889,2021-03-06,"BARC",1
"1974",282,9.46274408619846,2021-03-07,"BARC",1
"1975",283,8.53337843525966,2021-03-01,"BARC",1
"1976",283,8.27592742823985,2021-03-02,"BARC",1
"1977",283,8.25474747983355,2021-03-03,"BARC",1
"1978",283,7.97654292236786,2021-03-04,"BARC",1
"1979",283,8.21861095296546,2021-03-05,"BARC",1
"1980",283,8.73863001877355,2021-03-06,"BARC",1
"1981",283,8.35986825449393,2021-03-07,"BARC",1
"1982",284,8.52548905651788,2021-03-01,"BARC",1
"1983",284,8.632891468635,2021-03-02,"BARC",1
"1984",284,8.65504767598635,2021-03-03,"BARC",1
"1985",284,8.39151706235727,2021-03-04,"BARC",1
"1986",284,8.3578033046337,2021-03-05,"BARC",1
"1987",284,8.17879533092973,2021-03-06,"BARC",1
"1988",284,8.09906426064117,2021-03-07,"BARC",1
"1989",285,8.51949296366693,2021-03-01,"BARC",1
